artist,minimum,LF,RF,maximum,na.rm,out.of.range,unusual,description,feature
All Get Out,0.122020005,0.19086407125,0.67435451875,0.68425165,TRUE,FALSE,FALSE,Within Range,aggressive
Manchester Orchestra,0.03368856514999999,-0.2851644175,0.7004742875000001,0.7375748,TRUE,FALSE,FALSE,Within Range,aggressive
The Front Bottoms,0.1408212025,0.23569470999999997,0.56421166,0.66757998,TRUE,FALSE,TRUE,Unusual,aggressive
All Get Out,0.00366313275,-3.685347687500248e-4,0.011487406393750003,0.01261480999999999,TRUE,FALSE,FALSE,Within Range,happy
Manchester Orchestra,0.0043731837,1.0426162499973558e-5,0.012678303607500007,0.0194891952,TRUE,FALSE,FALSE,Within Range,happy
The Front Bottoms,0.0036083293,-0.009006244249999988,0.030530952249999986,0.0647530125,TRUE,FALSE,FALSE,Within Range,happy
All Get Out,0.94083725,0.9465849468749999,0.993314323125,0.994506785,TRUE,FALSE,FALSE,Within Range,party
Manchester Orchestra,0.8823112,0.9509517999999999,0.9974476000000001,0.997243665,TRUE,FALSE,FALSE,Within Range,party
The Front Bottoms,0.926644715,0.9355488875000001,0.9934729625,0.992359025,TRUE,FALSE,FALSE,Within Range,party
All Get Out,0.028585181,-0.08047318875000001,0.40741580625000007,0.439264685,TRUE,FALSE,FALSE,Within Range,relax
Manchester Orchestra,0.01362312085,-0.22766909325,0.32380628865,0.41066252,TRUE,FALSE,FALSE,Within Range,relax
The Front Bottoms,0.104129808,0.15687475000000003,0.46158097,0.4709058,TRUE,FALSE,FALSE,Within Range,relax
All Get Out,0.40422835,0.5644207937500003,0.8185570787499998,0.87066355,TRUE,FALSE,FALSE,Within Range,sad
Manchester Orchestra,0.12675545,0.2450176449999999,0.876989875,0.85532073,TRUE,FALSE,FALSE,Within Range,sad
The Front Bottoms,0.307300735,0.5019356649999999,0.838172335,0.86267525,TRUE,FALSE,FALSE,Within Range,sad
All Get Out,0.0302022,-0.015821376000000012,0.15682118849999999,0.36489758,TRUE,FALSE,FALSE,Within Range,acoustic
Manchester Orchestra,0.0296764282,-0.11419154424999996,0.29516431325,0.78411522,TRUE,FALSE,FALSE,Within Range,acoustic
The Front Bottoms,0.024947537,-0.06921969875000002,0.23202877375000003,0.607249425,TRUE,FALSE,FALSE,Within Range,acoustic
All Get Out,0.5794137500000001,0.7795385124999997,0.9149652250000001,0.94872098,TRUE,FALSE,FALSE,Within Range,electronic
Manchester Orchestra,0.257243095,0.4527075675000003,0.9904506824999999,0.95257635,TRUE,FALSE,FALSE,Within Range,electronic
The Front Bottoms,0.49021682,0.7039563874999999,0.9258188525,0.9400428,TRUE,FALSE,FALSE,Within Range,electronic
All Get Out,0.098989435,0.04792813750000002,0.27090247,0.35617967,TRUE,FALSE,FALSE,Within Range,instrumental
Manchester Orchestra,0.087254848,0.03484411500000004,0.3007664849999999,0.346599115,TRUE,FALSE,FALSE,Within Range,instrumental
The Front Bottoms,0.077112595,0.027998537499999948,0.4215567925,0.619545875,TRUE,FALSE,FALSE,Within Range,instrumental
All Get Out,0.44023708,0.43349932625,0.47406939875,0.4729743,TRUE,FALSE,FALSE,Within Range,timbreBright
Manchester Orchestra,0.4449076,0.44169513,0.47479011,0.4836696,TRUE,FALSE,FALSE,Within Range,timbreBright
The Front Bottoms,0.4373234,0.4244818,0.47219619999999995,0.47134325,TRUE,FALSE,FALSE,Within Range,timbreBright
All Get Out,110,-9.25,380.75,933,TRUE,FALSE,FALSE,Within Range,WC
Manchester Orchestra,88,21,309,400,TRUE,FALSE,FALSE,Within Range,WC
The Front Bottoms,132,91,403,564,TRUE,FALSE,FALSE,Within Range,WC
All Get Out,1,-35.00375,40.40875,85.25,TRUE,FALSE,TRUE,Unusual,Analytic
Manchester Orchestra,1,-19.455000000000002,25.335000000000004,78.96,TRUE,FALSE,TRUE,Unusual,Analytic
The Front Bottoms,1,-26.165,32.665,57.73,TRUE,TRUE,TRUE,Out of Range,Analytic
All Get Out,1,-91.72875,109.54875,99,TRUE,FALSE,FALSE,Within Range,Clout
Manchester Orchestra,1,-61.545000000000016,91.48500000000001,98.83,TRUE,FALSE,FALSE,Within Range,Clout
The Front Bottoms,1,-83.31,102.38999999999999,96.93,TRUE,FALSE,FALSE,Within Range,Clout
All Get Out,13.33,69.10625000000002,104.97874999999999,99,TRUE,FALSE,TRUE,Unusual,Authentic
Manchester Orchestra,14.81,47.06500000000001,107.27499999999999,99,TRUE,FALSE,FALSE,Within Range,Authentic
The Front Bottoms,12.44,46.974999999999994,108.745,99,TRUE,FALSE,FALSE,Within Range,Authentic
All Get Out,16.13,-153.9375,295.6875,374,TRUE,FALSE,TRUE,Unusual,WPS
Manchester Orchestra,21.83,-109.75,260.75,387,TRUE,FALSE,TRUE,Unusual,WPS
The Front Bottoms,12.1,-165.825,291.16499999999996,413,TRUE,FALSE,TRUE,Unusual,WPS
All Get Out,2.5,0.30875000000000075,12.526250000000001,14.01,TRUE,FALSE,FALSE,Within Range,BigWords
Manchester Orchestra,2.45,-0.6500000000000004,13.33,25,TRUE,FALSE,FALSE,Within Range,BigWords
The Front Bottoms,3.94,-0.6550000000000002,14.315000000000001,19.85,TRUE,FALSE,FALSE,Within Range,BigWords
All Get Out,84.24,85.38749999999999,98.8725,98.71,TRUE,FALSE,FALSE,Within Range,Dic
Manchester Orchestra,88.36,85.57000000000001,98.89,99.22,TRUE,FALSE,FALSE,Within Range,Dic
The Front Bottoms,85.41,86.435,98.58500000000001,99.6,TRUE,FALSE,FALSE,Within Range,Dic
All Get Out,65.49,61.83374999999996,86.93625000000003,91.3,TRUE,FALSE,FALSE,Within Range,Linguistic
Manchester Orchestra,69.94,66.315,88.185,90.38,TRUE,FALSE,FALSE,Within Range,Linguistic
The Front Bottoms,64.77,67.410000000000025,85.16999999999999,93.45,TRUE,FALSE,FALSE,Within Range,Linguistic
All Get Out,49.82,36.9125,70.79750000000001,74.05,TRUE,FALSE,TRUE,Unusual,fnct
Manchester Orchestra,54.41,52.559999999999995,68.82,77.88,TRUE,FALSE,TRUE,Unusual,fnct
The Front Bottoms,45.56,49.28999999999999,68.19000000000001,73.5,TRUE,FALSE,TRUE,Unusual,fnct
All Get Out,11.72,7.2425000000000015,31.6325,40.67,TRUE,FALSE,FALSE,Within Range,pronoun
Manchester Orchestra,17.24,15.124999999999998,30.275,33.8,TRUE,FALSE,FALSE,Within Range,pronoun
The Front Bottoms,13.33,11.790000000000004,28.589999999999996,37.23,TRUE,FALSE,FALSE,Within Range,pronoun
All Get Out,6.04,4.498750000000003,24.69625,25.7,TRUE,FALSE,FALSE,Within Range,ppron
Manchester Orchestra,8.7,8.000000000000004,23.779999999999998,28.17,TRUE,FALSE,FALSE,Within Range,ppron
The Front Bottoms,9.23,8.96,21.8,31.69,TRUE,FALSE,FALSE,Within Range,ppron
All Get Out,1.5,-3.295,16.174999999999997,18.73,TRUE,FALSE,FALSE,Within Range,i
Manchester Orchestra,0.54,-0.04000000000000181,14.48,20.59,TRUE,FALSE,FALSE,Within Range,i
The Front Bottoms,2.26,2.375,14.165,17.54,TRUE,FALSE,FALSE,Within Range,i
All Get Out,0,-1.5862500000000002,1.5862500000000002,6.67,TRUE,FALSE,FALSE,Within Range,we
Manchester Orchestra,0,-2.715,2.715,6.76,TRUE,FALSE,FALSE,Within Range,we
The Front Bottoms,0,-2.04,2.04,5,TRUE,FALSE,FALSE,Within Range,we
All Get Out,0,-3.6462499999999993,10.38625,15.33,TRUE,FALSE,FALSE,Within Range,you
Manchester Orchestra,0.77,-2.3099999999999996,9.57,13.39,TRUE,TRUE,FALSE,Out of Range,you
The Front Bottoms,0,-1.6150000000000002,8.135,11.2,TRUE,FALSE,FALSE,Within Range,you
All Get Out,0,-0.32624999999999993,0.32624999999999993,2.96,TRUE,FALSE,FALSE,Within Range,shehe
Manchester Orchestra,0,-1.17,1.17,9.95,TRUE,FALSE,FALSE,Within Range,shehe
The Front Bottoms,0,-1.6350000000000002,1.6350000000000002,10.86,TRUE,FALSE,FALSE,Within Range,shehe
All Get Out,0,-1.2562499999999999,1.2562499999999999,2.68,TRUE,FALSE,FALSE,Within Range,they
Manchester Orchestra,0,-0.8699999999999999,0.8699999999999999,4.83,TRUE,FALSE,FALSE,Within Range,they
The Front Bottoms,0,-1.59,1.59,5.41,TRUE,FALSE,FALSE,Within Range,they
All Get Out,2.55,-0.48249999999999726,9.8525,16,TRUE,FALSE,FALSE,Within Range,ipron
Manchester Orchestra,1.08,-0.7300000000000013,10.850000000000001,14.13,TRUE,FALSE,FALSE,Within Range,ipron
The Front Bottoms,1.84,-0.08000000000000007,8.44,13.94,TRUE,FALSE,TRUE,Unusual,ipron
All Get Out,6.38,7.491250000000002,15.80875,30.77,TRUE,FALSE,TRUE,Unusual,det
Manchester Orchestra,2.82,1.4300000000000015,19.189999999999998,20.97,TRUE,TRUE,TRUE,Out of Range,det
The Front Bottoms,4.26,4.704999999999998,16.315,19.43,TRUE,TRUE,TRUE,Out of Range,det
All Get Out,1.29,-0.37374999999999936,7.10375,8.97,TRUE,FALSE,TRUE,Unusual,article
Manchester Orchestra,0.7,-0.4550000000000005,8.095,12.79,TRUE,FALSE,FALSE,Within Range,article
The Front Bottoms,0,-0.5549999999999997,7.574999999999999,8.96,TRUE,FALSE,FALSE,Within Range,article
All Get Out,0,-1.56,1.56,5.49,TRUE,FALSE,FALSE,Within Range,number
Manchester Orchestra,0,-1.5150000000000001,1.5150000000000001,3.69,TRUE,FALSE,FALSE,Within Range,number
The Front Bottoms,0,-1.125,1.125,3.76,TRUE,FALSE,FALSE,Within Range,number
All Get Out,5.96,5.778750000000004,13.226249999999999,17.58,TRUE,TRUE,TRUE,Out of Range,prep
Manchester Orchestra,4.79,3.880000000000001,15.459999999999999,18.44,TRUE,TRUE,TRUE,Out of Range,prep
The Front Bottoms,4,4.584999999999998,14.935000000000002,24.24,TRUE,FALSE,TRUE,Unusual,prep
All Get Out,1.47,3.48125,15.05375,23.49,TRUE,FALSE,FALSE,Within Range,auxverb
Manchester Orchestra,2.06,1.8149999999999995,15.525,21.43,TRUE,FALSE,FALSE,Within Range,auxverb
The Front Bottoms,4.55,3.7650000000000015,15.375,21.86,TRUE,FALSE,FALSE,Within Range,auxverb
All Get Out,0.74,-1.72375,10.373750000000001,14.45,TRUE,FALSE,FALSE,Within Range,adverb
Manchester Orchestra,1.54,1.4099999999999993,9.629999999999999,23.08,TRUE,FALSE,FALSE,Within Range,adverb
The Front Bottoms,2.2,-0.4299999999999997,10.129999999999999,17.35,TRUE,FALSE,FALSE,Within Range,adverb
All Get Out,0.91,-0.5087499999999996,7.19375,10.68,TRUE,TRUE,FALSE,Out of Range,conj
Manchester Orchestra,0,0.7400000000000007,8.42,14.43,TRUE,FALSE,TRUE,Unusual,conj
The Front Bottoms,0,-1.174999999999999,10.135,12.31,TRUE,FALSE,FALSE,Within Range,conj
All Get Out,0,-2.745,6.06,13.04,TRUE,FALSE,FALSE,Within Range,negate
Manchester Orchestra,0,-2.2449999999999997,6.365,11.4,TRUE,FALSE,FALSE,Within Range,negate
The Front Bottoms,0,-2.7449999999999997,5.205,12.89,TRUE,FALSE,FALSE,Within Range,negate
All Get Out,11.54,15.056249999999997,27.603749999999998,41.81,TRUE,FALSE,FALSE,Within Range,verb
Manchester Orchestra,13.85,11.689999999999998,30.53,39.72,TRUE,FALSE,FALSE,Within Range,verb
The Front Bottoms,11.92,10.930000000000005,28.269999999999996,35.79,TRUE,FALSE,FALSE,Within Range,verb
All Get Out,1.16,-2.212499999999999,9.7875,14.78,TRUE,FALSE,FALSE,Within Range,adj
Manchester Orchestra,0,-2.7249999999999996,7.5649999999999995,18.27,TRUE,FALSE,FALSE,Within Range,adj
The Front Bottoms,1.62,-2.6849999999999987,10.184999999999999,14.92,TRUE,FALSE,FALSE,Within Range,adj
All Get Out,0.55,-0.3087499999999985,6.118749999999999,20.33,TRUE,FALSE,TRUE,Unusual,quantity
Manchester Orchestra,0,-2.245,5.105,8.65,TRUE,FALSE,TRUE,Unusual,quantity
The Front Bottoms,0,-0.8250000000000006,5.205,13.33,TRUE,FALSE,TRUE,Unusual,quantity
All Get Out,0,-1.9637499999999999,5.10875,11.48,TRUE,FALSE,FALSE,Within Range,Drives
Manchester Orchestra,0,-1.395,5.234999999999999,8.68,TRUE,FALSE,FALSE,Within Range,Drives
The Front Bottoms,0,-3.704999999999999,5.864999999999999,13.5,TRUE,FALSE,FALSE,Within Range,Drives
All Get Out,0,-1.5125,2.6125,10,TRUE,FALSE,FALSE,Within Range,affiliation
Manchester Orchestra,0,-2.3299999999999996,3.3699999999999997,7.92,TRUE,FALSE,FALSE,Within Range,affiliation
The Front Bottoms,0,-3.4549999999999996,4.194999999999999,9,TRUE,FALSE,FALSE,Within Range,affiliation
All Get Out,0,-1.71,1.71,3.33,TRUE,FALSE,FALSE,Within Range,achieve
Manchester Orchestra,0,-2.19,2.19,3.85,TRUE,FALSE,FALSE,Within Range,achieve
The Front Bottoms,0,-1.23,1.23,4.5,TRUE,FALSE,FALSE,Within Range,achieve
All Get Out,0,-1.7399999999999998,1.7399999999999998,4.42,TRUE,FALSE,TRUE,Unusual,power
Manchester Orchestra,0,-1.305,1.305,3.08,TRUE,FALSE,TRUE,Unusual,power
The Front Bottoms,0,-1.065,1.065,3.07,TRUE,FALSE,TRUE,Unusual,power
All Get Out,9.49,3.3824999999999985,22.822499999999998,30.1,TRUE,TRUE,FALSE,Out of Range,Cognition
Manchester Orchestra,4.12,-0.5649999999999995,25.085,28.91,TRUE,FALSE,FALSE,Within Range,Cognition
The Front Bottoms,6.74,4.2049999999999965,21.035000000000004,27.95,TRUE,FALSE,FALSE,Within Range,Cognition
All Get Out,0,-1.645,6.1850000000000005,9.02,TRUE,FALSE,FALSE,Within Range,allnone
Manchester Orchestra,0,-3.2850000000000006,5.745000000000001,9.24,TRUE,FALSE,FALSE,Within Range,allnone
The Front Bottoms,0,-2.0749999999999993,5.095,9.13,TRUE,FALSE,FALSE,Within Range,allnone
All Get Out,6.04,2.5562500000000012,17.18875,22.97,TRUE,TRUE,FALSE,Out of Range,cogproc
Manchester Orchestra,4.12,3.2499999999999982,18.130000000000003,23.94,TRUE,FALSE,FALSE,Within Range,cogproc
The Front Bottoms,4.62,2.775000000000002,17.145,26.38,TRUE,FALSE,FALSE,Within Range,cogproc
All Get Out,0.75,-1.2237499999999994,5.518749999999999,14.71,TRUE,FALSE,FALSE,Within Range,insight
Manchester Orchestra,0.48,-2.2350000000000003,6.495,8.51,TRUE,FALSE,FALSE,Within Range,insight
The Front Bottoms,0,-2.9550000000000005,5.835000000000001,22.44,TRUE,FALSE,FALSE,Within Range,insight
All Get Out,0,-1.29125,2.5862499999999997,4.39,TRUE,FALSE,FALSE,Within Range,cause
Manchester Orchestra,0,-1.4299999999999997,2.7699999999999996,5.68,TRUE,FALSE,FALSE,Within Range,cause
The Front Bottoms,0,-1.1400000000000001,2.4000000000000004,7.87,TRUE,FALSE,FALSE,Within Range,cause
All Get Out,0.4,-2.0224999999999995,5.1775,10,TRUE,TRUE,FALSE,Out of Range,discrep
Manchester Orchestra,0,-2.2250000000000005,5.485,12.84,TRUE,FALSE,FALSE,Within Range,discrep
The Front Bottoms,0,-0.3550000000000004,4.235,6.84,TRUE,FALSE,FALSE,Within Range,discrep
All Get Out,0,-2.4699999999999998,4.4,7.35,TRUE,FALSE,FALSE,Within Range,tentat
Manchester Orchestra,0,-2.8649999999999993,4.6049999999999995,8.65,TRUE,FALSE,FALSE,Within Range,tentat
The Front Bottoms,0,-3.3500000000000005,5.11,8.87,TRUE,FALSE,FALSE,Within Range,tentat
All Get Out,0,-1.1437499999999998,1.1437499999999998,2.7,TRUE,FALSE,FALSE,Within Range,certitude
Manchester Orchestra,0,-1.6350000000000002,1.6350000000000002,5.77,TRUE,FALSE,FALSE,Within Range,certitude
The Front Bottoms,0,-0.615,0.615,3.55,TRUE,FALSE,FALSE,Within Range,certitude
All Get Out,0,-1.6450000000000007,5.540000000000001,9.46,TRUE,FALSE,FALSE,Within Range,differ
Manchester Orchestra,0,-0.45500000000000007,4.615,7.57,TRUE,FALSE,FALSE,Within Range,differ
The Front Bottoms,0,-1.56,5.1,9.62,TRUE,FALSE,FALSE,Within Range,differ
All Get Out,0,0,0,0.93,TRUE,FALSE,FALSE,Within Range,memory
Manchester Orchestra,0,0,0,1.73,TRUE,FALSE,FALSE,Within Range,memory
The Front Bottoms,0,0,0,2.7,TRUE,FALSE,FALSE,Within Range,memory
All Get Out,1.17,0.5499999999999998,7.2700000000000005,10.29,TRUE,FALSE,FALSE,Within Range,Affect
Manchester Orchestra,0,-3.1799999999999993,7.799999999999999,9.94,TRUE,FALSE,FALSE,Within Range,Affect
The Front Bottoms,1.06,-1.8299999999999996,9.389999999999999,19.42,TRUE,FALSE,FALSE,Within Range,Affect
All Get Out,0,-1.9287500000000004,5.203750000000001,10.29,TRUE,FALSE,FALSE,Within Range,tone_pos
Manchester Orchestra,0,-2.6199999999999997,3.98,8.33,TRUE,FALSE,TRUE,Unusual,tone_pos
The Front Bottoms,0,-1.8249999999999997,5.824999999999999,15.53,TRUE,FALSE,FALSE,Within Range,tone_pos
All Get Out,0,-2.1337500000000005,4.17375,6.34,TRUE,FALSE,FALSE,Within Range,tone_neg
Manchester Orchestra,0,-1.875,3.615,5.34,TRUE,FALSE,FALSE,Within Range,tone_neg
The Front Bottoms,0,-1.465,3.4850000000000003,10.38,TRUE,FALSE,FALSE,Within Range,tone_neg
All Get Out,0,-1.7887499999999996,3.96375,7.35,TRUE,FALSE,FALSE,Within Range,emotion
Manchester Orchestra,0,-2.0150000000000006,2.995,4.93,TRUE,FALSE,FALSE,Within Range,emotion
The Front Bottoms,0,-2.4000000000000004,4.680000000000001,10.06,TRUE,FALSE,FALSE,Within Range,emotion
All Get Out,0,-1.6074999999999995,2.3074999999999997,7.35,TRUE,FALSE,FALSE,Within Range,emo_pos
Manchester Orchestra,0,-1.41,1.41,3.82,TRUE,FALSE,FALSE,Within Range,emo_pos
The Front Bottoms,0,-1.5799999999999998,2.26,6.31,TRUE,FALSE,FALSE,Within Range,emo_pos
All Get Out,0,-1.7737500000000002,2.35875,3.4,TRUE,FALSE,FALSE,Within Range,emo_neg
Manchester Orchestra,0,-1.875,1.875,3.52,TRUE,FALSE,FALSE,Within Range,emo_neg
The Front Bottoms,0,-1.6500000000000001,2.25,9.75,TRUE,FALSE,FALSE,Within Range,emo_neg
All Get Out,0,-0.23249999999999998,0.23249999999999998,1.34,TRUE,FALSE,FALSE,Within Range,emo_anx
Manchester Orchestra,0,0,0,1.57,TRUE,FALSE,FALSE,Within Range,emo_anx
The Front Bottoms,0,0,0,4.45,TRUE,FALSE,FALSE,Within Range,emo_anx
All Get Out,0,-0.23625000000000002,0.23625000000000002,2.13,TRUE,FALSE,FALSE,Within Range,emo_anger
Manchester Orchestra,0,0,0,0.93,TRUE,FALSE,FALSE,Within Range,emo_anger
The Front Bottoms,0,0,0,2.88,TRUE,FALSE,FALSE,Within Range,emo_anger
All Get Out,0,-0.69,0.69,1.73,TRUE,FALSE,FALSE,Within Range,emo_sad
Manchester Orchestra,0,-0.43499999999999994,0.43499999999999994,2.34,TRUE,FALSE,FALSE,Within Range,emo_sad
The Front Bottoms,0,-0.43499999999999994,0.43499999999999994,3.6,TRUE,FALSE,FALSE,Within Range,emo_sad
All Get Out,0,-0.8212500000000001,0.8212500000000001,1.97,TRUE,FALSE,FALSE,Within Range,swear
Manchester Orchestra,0,0,0,1.17,TRUE,FALSE,FALSE,Within Range,swear
The Front Bottoms,0,-0.44999999999999996,0.44999999999999996,3.79,TRUE,FALSE,FALSE,Within Range,swear
All Get Out,3.45,2.2575000000000003,20.6325,23.68,TRUE,FALSE,FALSE,Within Range,Social
Manchester Orchestra,5.68,-0.28499999999999837,19.845,23.71,TRUE,FALSE,FALSE,Within Range,Social
The Front Bottoms,5.74,3.5150000000000015,18.125,24.62,TRUE,FALSE,FALSE,Within Range,Social
All Get Out,0.43,-1.8862500000000013,6.566250000000001,10.31,TRUE,FALSE,FALSE,Within Range,socbehav
Manchester Orchestra,0,-1.7449999999999997,5.365,9.28,TRUE,FALSE,FALSE,Within Range,socbehav
The Front Bottoms,0.39,-1.1249999999999996,6.584999999999999,10.11,TRUE,FALSE,FALSE,Within Range,socbehav
All Get Out,0,-0.9187500000000001,0.9187500000000001,2.55,TRUE,FALSE,FALSE,Within Range,prosocial
Manchester Orchestra,0,-0.5700000000000001,0.5700000000000001,2.88,TRUE,FALSE,FALSE,Within Range,prosocial
The Front Bottoms,0,-0.78,0.78,4.52,TRUE,FALSE,FALSE,Within Range,prosocial
All Get Out,0,0,0,3.83,TRUE,FALSE,FALSE,Within Range,polite
Manchester Orchestra,0,0,0,2.02,TRUE,FALSE,FALSE,Within Range,polite
The Front Bottoms,0,0,0,2.13,TRUE,FALSE,FALSE,Within Range,polite
All Get Out,0,-0.52125,0.52125,1.9,TRUE,FALSE,FALSE,Within Range,conflict
Manchester Orchestra,0,-0.39,0.39,1.54,TRUE,FALSE,FALSE,Within Range,conflict
The Front Bottoms,0,-0.33,0.33,1.46,TRUE,FALSE,FALSE,Within Range,conflict
All Get Out,0,-0.8812500000000001,0.8812500000000001,3.52,TRUE,FALSE,FALSE,Within Range,moral
Manchester Orchestra,0,-0.78,0.78,3.05,TRUE,FALSE,FALSE,Within Range,moral
The Front Bottoms,0,-0.75,0.75,2.47,TRUE,FALSE,FALSE,Within Range,moral
All Get Out,0,-1.2812499999999996,2.6562499999999996,4.21,TRUE,FALSE,FALSE,Within Range,comm
Manchester Orchestra,0,-1.7249999999999996,3.045,5.15,TRUE,FALSE,FALSE,Within Range,comm
The Front Bottoms,0,-1.605,3.225,4.66,TRUE,FALSE,FALSE,Within Range,comm
All Get Out,1.38,0.13624999999999599,14.078750000000003,18.8,TRUE,FALSE,FALSE,Within Range,socrefs
Manchester Orchestra,2.33,-0.8850000000000007,14.085,17.74,TRUE,FALSE,FALSE,Within Range,socrefs
The Front Bottoms,2.02,-1.3349999999999982,14.294999999999998,17.63,TRUE,FALSE,FALSE,Within Range,socrefs
All Get Out,0,-0.645,0.645,5.45,TRUE,FALSE,TRUE,Unusual,family
Manchester Orchestra,0,-0.915,0.915,3.02,TRUE,FALSE,FALSE,Within Range,family
The Front Bottoms,0,-0.44999999999999996,0.44999999999999996,4.75,TRUE,FALSE,TRUE,Unusual,family
All Get Out,0,-0.30000000000000004,0.30000000000000004,2.55,TRUE,FALSE,FALSE,Within Range,friend
Manchester Orchestra,0,0,0,2.42,TRUE,FALSE,FALSE,Within Range,friend
The Front Bottoms,0,-0.495,0.495,2.69,TRUE,FALSE,FALSE,Within Range,friend
All Get Out,0,0,0,3.89,TRUE,FALSE,FALSE,Within Range,female
Manchester Orchestra,0,-0.63,0.63,9.95,TRUE,FALSE,FALSE,Within Range,female
The Front Bottoms,0,-1.71,1.71,8.14,TRUE,FALSE,FALSE,Within Range,female
All Get Out,0,-1.6575,1.6575,2.96,TRUE,FALSE,FALSE,Within Range,male
Manchester Orchestra,0,-1.545,1.545,6.25,TRUE,FALSE,FALSE,Within Range,male
The Front Bottoms,0,-1.1400000000000001,1.1400000000000001,7.46,TRUE,FALSE,FALSE,Within Range,male
All Get Out,0,0,0,0.7,TRUE,FALSE,FALSE,Within Range,Culture
Manchester Orchestra,0,0,0,1.55,TRUE,FALSE,FALSE,Within Range,Culture
The Front Bottoms,0,-0.72,0.72,3.24,TRUE,FALSE,FALSE,Within Range,Culture
All Get Out,0,0,0,0.39,TRUE,FALSE,FALSE,Within Range,politic
Manchester Orchestra,0,0,0,0.31,TRUE,FALSE,FALSE,Within Range,politic
The Front Bottoms,0,0,0,0.32,TRUE,FALSE,FALSE,Within Range,politic
All Get Out,0,0,0,0,TRUE,FALSE,FALSE,Within Range,ethnicity
Manchester Orchestra,0,0,0,0.79,TRUE,FALSE,FALSE,Within Range,ethnicity
The Front Bottoms,0,0,0,1.06,TRUE,FALSE,FALSE,Within Range,ethnicity
All Get Out,0,0,0,0.7,TRUE,FALSE,FALSE,Within Range,tech
Manchester Orchestra,0,0,0,1.04,TRUE,FALSE,FALSE,Within Range,tech
The Front Bottoms,0,-0.43499999999999994,0.43499999999999994,3.24,TRUE,FALSE,FALSE,Within Range,tech
All Get Out,0.34,-2.0625000000000004,4.4025,6.08,TRUE,FALSE,TRUE,Unusual,Lifestyle
Manchester Orchestra,0,-1.55,3.6100000000000003,10.77,TRUE,FALSE,TRUE,Unusual,Lifestyle
The Front Bottoms,0,-2.4699999999999998,4.43,5.6,TRUE,FALSE,TRUE,Unusual,Lifestyle
All Get Out,0,-0.5137499999999999,0.5137499999999999,2.47,TRUE,FALSE,FALSE,Within Range,leisure
Manchester Orchestra,0,-0.375,0.375,3.13,TRUE,FALSE,FALSE,Within Range,leisure
The Front Bottoms,0,-1.1400000000000001,1.1400000000000001,4.05,TRUE,FALSE,FALSE,Within Range,leisure
All Get Out,0,-1.3425,1.3425,4.59,TRUE,FALSE,FALSE,Within Range,home
Manchester Orchestra,0,-1.155,1.155,2.86,TRUE,FALSE,FALSE,Within Range,home
The Front Bottoms,0,-1.62,1.62,4.05,TRUE,FALSE,FALSE,Within Range,home
All Get Out,0,-0.8062500000000001,0.8062500000000001,2.66,TRUE,FALSE,TRUE,Unusual,work
Manchester Orchestra,0,-0.51,0.51,2.67,TRUE,FALSE,TRUE,Unusual,work
The Front Bottoms,0,-0.48,0.48,2.8,TRUE,FALSE,TRUE,Unusual,work
All Get Out,0,-0.7725,0.7725,2.53,TRUE,FALSE,FALSE,Within Range,money
Manchester Orchestra,0,-0.78,0.78,3.85,TRUE,FALSE,FALSE,Within Range,money
The Front Bottoms,0,-0.48,0.48,2.27,TRUE,FALSE,TRUE,Unusual,money
All Get Out,0,-1.7362500000000003,1.8412500000000003,2.31,TRUE,TRUE,TRUE,Out of Range,relig
Manchester Orchestra,0,-1.77,1.77,6.87,TRUE,FALSE,TRUE,Unusual,relig
The Front Bottoms,0,-0.75,0.75,3.79,TRUE,FALSE,TRUE,Unusual,relig
All Get Out,0,-2.7987499999999996,5.848749999999999,8.81,TRUE,FALSE,FALSE,Within Range,Physical
Manchester Orchestra,0,-3.1550000000000002,5.575,10.34,TRUE,FALSE,FALSE,Within Range,Physical
The Front Bottoms,0,-4.465,7.805,12.3,TRUE,FALSE,FALSE,Within Range,Physical
All Get Out,0,-0.9075,0.9075,2.22,TRUE,FALSE,TRUE,Unusual,health
Manchester Orchestra,0,-0.915,0.915,4.23,TRUE,FALSE,TRUE,Unusual,health
The Front Bottoms,0,-1.215,1.215,10.7,TRUE,FALSE,TRUE,Unusual,health
All Get Out,0,-0.12375,0.12375,1.11,TRUE,FALSE,TRUE,Unusual,illness
Manchester Orchestra,0,0,0,2.82,TRUE,FALSE,TRUE,Unusual,illness
The Front Bottoms,0,0,0,9.09,TRUE,FALSE,TRUE,Unusual,illness
All Get Out,0,0,0,0.11,TRUE,FALSE,FALSE,Within Range,wellness
Manchester Orchestra,0,0,0,0,TRUE,FALSE,FALSE,Within Range,wellness
The Front Bottoms,0,0,0,0.53,TRUE,FALSE,FALSE,Within Range,wellness
All Get Out,0,0,0,0.35,TRUE,FALSE,FALSE,Within Range,mental
Manchester Orchestra,0,0,0,0.61,TRUE,FALSE,FALSE,Within Range,mental
The Front Bottoms,0,0,0,3.24,TRUE,FALSE,FALSE,Within Range,mental
All Get Out,0,0,0,0.58,TRUE,TRUE,TRUE,Out of Range,substances
Manchester Orchestra,0,0,0,1.83,TRUE,FALSE,TRUE,Unusual,substances
The Front Bottoms,0,0,0,2.59,TRUE,FALSE,TRUE,Unusual,substances
All Get Out,0,0,0,0.38,TRUE,FALSE,FALSE,Within Range,sexual
